id,username,acct,display_name,locked,bot,discoverable,group,created_at,note,url,avatar,avatar_static,header,header_static,followers_count,following_count,statuses_count,last_status_at,fields,emojis
110945259797138186,laboescapes,laboescapes,Aderenti Escapes su mastodon,FALSE,FALSE,TRUE,FALSE,2023-08-24T00:00:00Z,<p>Rete di aderenti ad Escapes - Laboratorio di studi critici sulle migrazioni forzate 🕊 CONTENUTI NON UTILIZZABILI PER AI TRAINING</p>,https://mastodon.social/@laboescapes,https://files.mastodon.social/accounts/avatars/110/945/259/797/138/186/original/a0df86cd7712738c.png,https://files.mastodon.social/accounts/avatars/110/945/259/797/138/186/original/a0df86cd7712738c.png,https://files.mastodon.social/accounts/headers/110/945/259/797/138/186/original/98ffd16bbd3beba2.png,https://files.mastodon.social/accounts/headers/110/945/259/797/138/186/original/98ffd16bbd3beba2.png,144,871,327,NA,"list(name = c(""linktr.ee"", ""website""), value = c(""<a href=\""https://linktr.ee/laboescapes\"" target=\""_blank\"" rel=\""nofollow noopener me\"" translate=\""no\""><span class=\""invisible\"">https://</span><span class=\""\"">linktr.ee/laboescapes</span><span class=\""invisible\""></span></a>"", ""<a href=\""https://infoescapes.altervista.org/\"" target=\""_blank\"" rel=\""nofollow noopener me\"" translate=\""no\""><span class=\""invisible\"">https://</span><span class=\""\"">infoescapes.altervista.org/</span><span class=\""invisible\""></span></a>""
), verified_at = c(NA, ""2024-11-12T14:04:26.337+00:00""))",list()
109279597103955486,tfardet,tfardet@sciences.re,Tanguy Fardet ⏚,FALSE,FALSE,TRUE,FALSE,2022-11-03T00:00:00Z,"<p>Mes domaines de recherche concernent les systèmes complexes et les réseaux.<br>Je travaille actuellement sur les réseaux de flux de matières organiques dans les zones urbaines afin de regarder comment récolter et valoriser ces matières en agriculture.</p><p>Je suis engagé sur les questions socio-environnementales, sur la démocratie directe et les relations recherche/société et sur les outils et réseaux libres.</p><p>I also talk about all this in English on my other accounts (see below).</p>",https://social.sciences.re/@tfardet,https://files.mastodon.social/cache/accounts/avatars/109/279/597/103/955/486/original/c351786ec4ff39ad.png,https://files.mastodon.social/cache/accounts/avatars/109/279/597/103/955/486/original/c351786ec4ff39ad.png,https://mastodon.social/headers/original/missing.png,https://mastodon.social/headers/original/missing.png,134,149,1265,NA,"list(name = c(""Site web"", ""SciComm"", ""FediScience"", ""HAL""), value = c(""<a href=\""https://tfardet.srht.site/fr/index.html\"" target=\""_blank\"" rel=\""nofollow noopener\"" translate=\""no\""><span class=\""invisible\"">https://</span><span class=\""\"">tfardet.srht.site/fr/index.html</span><span class=\""invisible\""></span></a>"", ""<span class=\""h-card\"" translate=\""no\""><a href=\""https://scicomm.xyz/@tfardet\"" class=\""u-url mention\"" rel=\""nofollow noopener\"" target=\""_blank\"">@<span>tfardet@scicomm.xyz</span></a></span>"", 
""<span class=\""h-card\"" translate=\""no\""><a href=\""https://fediscience.org/@tfardet\"" class=\""u-url mention\"" rel=\""nofollow noopener\"" target=\""_blank\"">@<span>tfardet@fediscience.org</span></a></span>"", ""<a href=\""https://cv.hal.science/tanguy-fardet\"" rel=\""nofollow noopener\"" translate=\""no\"" target=\""_blank\""><span class=\""invisible\"">https://</span><span class=\""\"">cv.hal.science/tanguy-fardet</span><span class=\""invisible\""></span></a>""), verified_at = c(""2025-01-09T11:12:15.423+00:00"", NA, 
NA, NA))",list()
109602918162338969,kipuka,kipuka@sciences.re,kīpuka,FALSE,FALSE,TRUE,FALSE,2022-12-22T00:00:00Z,"<p>kīpuka est une revue 📰 de vulgarisation scientifique 🧪 consacrée aux volcans 🌋 et fondée par Jean-Marie Prival, docteur 👨🏻‍🎓 en volcanologie.</p><p>kīpuka est réalisée avec des logiciels libres : LibreOffice, GIMP, Inkscape, Scribus. Les textes de la revue sont diffusés sous licence Creative Commons BY-NC-ND.</p><p>kīpuka est conçue en Auvergne et fabriquée par une imprimerie locale et respectueuse de l’environnement.</p>",https://social.sciences.re/@kipuka,https://files.mastodon.social/cache/accounts/avatars/109/602/918/162/338/969/original/32aade8dd2591858.jpg,https://files.mastodon.social/cache/accounts/avatars/109/602/918/162/338/969/original/32aade8dd2591858.jpg,https://files.mastodon.social/cache/accounts/headers/109/602/918/162/338/969/original/cd02be12441df0c8.jpg,https://files.mastodon.social/cache/accounts/headers/109/602/918/162/338/969/original/cd02be12441df0c8.jpg,306,225,606,NA,"list(name = ""Site web"", value = ""<a href=\""https://www.kipuka.fr/\"" rel=\""nofollow noopener\"" translate=\""no\"" target=\""_blank\""><span class=\""invisible\"">https://www.</span><span class=\""\"">kipuka.fr/</span><span class=\""invisible\""></span></a>"")",list()
109596142218422003,amans,amans@piaille.fr,Amans,FALSE,FALSE,TRUE,FALSE,2022-12-27T00:00:00Z,"<p>Prêtre laïqueer, agent polyvalent &amp; bonhomme de lettres : poèmes, bizarries, partages anarcho-communalistes, transdisciplinarité, dialogue etc.</p><p>Presk un d'mi-siecle en familles complexes et en collectifs... rustici et orbi</p><p>Profil : un arbre de par ici, foudroyé l'hiver, en fleurs au printemps<br>Bandeau : autoportrait depuis l'œil gauche</p><p>Il / supprime les vieux msg en général / étiquette avec soin ...</p><p>Plus d'infos sur nousses : <a href=""https://lesuperflux.fr/"" rel=""nofollow noopener"" translate=""no"" target=""_blank""><span class=""invisible"">https://</span><span class="""">lesuperflux.fr/</span><span class=""invisible""></span></a> et <a href=""https://www.murmuredesforets.fr/"" rel=""nofollow noopener"" translate=""no"" target=""_blank""><span class=""invisible"">https://www.</span><span class="""">murmuredesforets.fr/</span><span class=""invisible""></span></a></p><p><a href=""https://piaille.fr/tags/nobridge"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>nobridge</span></a></p>",https://piaille.fr/@amans,https://files.mastodon.social/cache/accounts/avatars/109/596/142/218/422/003/original/40b338d0047dee97.jpeg,https://files.mastodon.social/cache/accounts/avatars/109/596/142/218/422/003/original/40b338d0047dee97.jpeg,https://files.mastodon.social/cache/accounts/headers/109/596/142/218/422/003/original/475a91e4b64240dd.png,https://files.mastodon.social/cache/accounts/headers/109/596/142/218/422/003/original/475a91e4b64240dd.png,278,251,1560,NA,"list(name = c(""#Amitié"", ""#Écologie"", ""#PermacultureSociale""), value = c(""<a href=\""https://piaille.fr/tags/Mouvement\"" class=\""mention hashtag\"" rel=\""nofollow noopener\"" target=\""_blank\"">#<span>Mouvement</span></a>"", ""<a href=\""https://piaille.fr/tags/Tissage\"" class=\""mention hashtag\"" rel=\""nofollow noopener\"" target=\""_blank\"">#<span>Tissage</span></a>"", ""<a href=\""https://piaille.fr/tags/Sant%C3%A9Mentale\"" class=\""mention hashtag\"" rel=\""nofollow noopener\"" target=\""_blank\"">#<span>SantéMentale</span></a>""
))",list()
109461014701589536,roman_siap,roman_siap@genomic.social,Romanos Siaperas,FALSE,FALSE,FALSE,FALSE,2022-12-05T00:00:00Z,,https://genomic.social/@roman_siap,https://mastodon.social/avatars/original/missing.png,https://mastodon.social/avatars/original/missing.png,https://mastodon.social/headers/original/missing.png,https://mastodon.social/headers/original/missing.png,14,196,25,NA,list(),list()
109280504959965342,corinnelr,corinnelr@mastodon.top,CorinneLR,FALSE,FALSE,FALSE,FALSE,2022-11-03T00:00:00Z,<p>J’aimerais parcourir l’Europe (et plus) en marchant. En attendant je voyage en enseignant histoire et géographie à La Rochelle.</p>,https://mastodon.top/@corinnelr,https://files.mastodon.social/cache/accounts/avatars/109/280/504/959/965/342/original/fdb9a2b9249faaf5.png,https://files.mastodon.social/cache/accounts/avatars/109/280/504/959/965/342/original/fdb9a2b9249faaf5.png,https://files.mastodon.social/cache/accounts/headers/109/280/504/959/965/342/original/3752695a1bcc3e69.png,https://files.mastodon.social/cache/accounts/headers/109/280/504/959/965/342/original/3752695a1bcc3e69.png,33,262,351,NA,list(),list()
111308062643555807,katharina_mueller,katharina_mueller@openbiblio.social,Katharina,FALSE,FALSE,FALSE,FALSE,2023-10-06T00:00:00Z,,https://openbiblio.social/@katharina_mueller,https://files.mastodon.social/cache/accounts/avatars/111/308/062/643/555/807/original/ef42355772b38ece.jpeg,https://files.mastodon.social/cache/accounts/avatars/111/308/062/643/555/807/original/ef42355772b38ece.jpeg,https://files.mastodon.social/cache/accounts/headers/111/308/062/643/555/807/original/ae3b72ab9d498bd9.jpeg,https://files.mastodon.social/cache/accounts/headers/111/308/062/643/555/807/original/ae3b72ab9d498bd9.jpeg,41,148,177,NA,list(),list()
109311674192005074,silvanad,silvanad@mastodon.online,Silvana Dayan DeLatte,FALSE,FALSE,TRUE,FALSE,2022-11-06T00:00:00Z,"<p><a href=""https://mastodon.online/tags/PhD"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>PhD</span></a> candidate at the <a href=""https://mastodon.online/tags/University"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>University</span></a> of <a href=""https://mastodon.online/tags/Fribourg"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>Fribourg</span></a>, <a href=""https://mastodon.online/tags/Switzerland"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>Switzerland</span></a>. I specialise on the representation of interactions, <a href=""https://mastodon.online/tags/Literature"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>Literature</span></a> <a href=""https://mastodon.online/tags/Iconography"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>Iconography</span></a> <a href=""https://mastodon.online/tags/Epigraphy"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>Epigraphy</span></a> , between <a href=""https://mastodon.online/tags/Grandparents"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>Grandparents</span></a> and <a href=""https://mastodon.online/tags/Grandchildren"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>Grandchildren</span></a> in <a href=""https://mastodon.online/tags/ClassicalAthens"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>ClassicalAthens</span></a> <a href=""https://mastodon.online/tags/ThreeGenerationsFamily"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>ThreeGenerationsFamily</span></a> . I add more hashtags  <a href=""https://mastodon.online/tags/Classics"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>Classics</span></a> <a href=""https://mastodon.online/tags/Greek"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>Greek</span></a>  <a href=""https://mastodon.online/tags/AncientHistory"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>AncientHistory</span></a>  <a href=""https://mastodon.online/tags/AncientGreece"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>AncientGreece</span></a> <a href=""https://mastodon.online/tags/ClassicalAthens"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>ClassicalAthens</span></a>  <a href=""https://mastodon.online/tags/ClassicalIconography"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>ClassicalIconography</span></a> <a href=""https://mastodon.online/tags/ClassicalArchaeology"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>ClassicalArchaeology</span></a>  <a href=""https://mastodon.online/tags/AncientHistory"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>AncientHistory</span></a> <a href=""https://mastodon.online/tags/ClassicalCivilisation"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>ClassicalCivilisation</span></a>  <a href=""https://mastodon.online/tags/fedi22"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>fedi22</span></a>  <a href=""https://mastodon.online/tags/academia"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>academia</span></a> <a href=""https://mastodon.online/tags/PhD"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>PhD</span></a> <a href=""https://mastodon.online/tags/histodons"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>histodons</span></a>  <a href=""https://mastodon.online/tags/antiquidons"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>antiquidons</span></a> <a href=""https://mastodon.online/tags/gerodons"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>gerodons</span></a>  <a href=""https://mastodon.online/tags/classicist"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>classicist</span></a>  <a href=""https://mastodon.online/tags/Searchable"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>Searchable</span></a></p>",https://mastodon.online/@silvanad,https://files.mastodon.social/cache/accounts/avatars/109/311/674/192/005/074/original/9ebb114044daec90.png,https://files.mastodon.social/cache/accounts/avatars/109/311/674/192/005/074/original/9ebb114044daec90.png,https://mastodon.social/headers/original/missing.png,https://mastodon.social/headers/original/missing.png,97,657,7,NA,list(),list()
107332360502594845,rakoo,rakoo@blah.rako.space,rakoo,FALSE,FALSE,FALSE,FALSE,2021-11-24T00:00:00Z,"Francilien de naissance, Azuréen d'adoption, Ligérien de cœur.<br><br>A Gauche de la Gauche. Toutes les inepties de ce système remontent au Capitalisme.<br><br>Aime la technologie, n'aime pas le progrès.",https://blah.rako.space/users/rakoo,https://files.mastodon.social/cache/accounts/avatars/107/332/360/502/594/845/original/cf0519ea3029c4be.png,https://files.mastodon.social/cache/accounts/avatars/107/332/360/502/594/845/original/cf0519ea3029c4be.png,https://files.mastodon.social/cache/accounts/headers/107/332/360/502/594/845/original/3ea0bf5f5d68ac38.jpg,https://files.mastodon.social/cache/accounts/headers/107/332/360/502/594/845/original/3ea0bf5f5d68ac38.jpg,111,526,6743,NA,"list(name = c(""[m]atrix"", ""XMPP/email/δ-chat"", ""Pronoms""), value = c(""@m:rako.space"", ""m@rako.space"", ""il/lui""))",list()
109273171610076344,MarCandea,MarCandea@mastodon.zaclys.com,Maria Candea,FALSE,FALSE,TRUE,FALSE,2022-11-01T00:00:00Z,"<p><a href=""https://mastodon.zaclys.com/tags/linguistique"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>linguistique</span></a>, sociolinguistique, sociophonétique, genre, recherche action, <a href=""https://mastodon.zaclys.com/tags/popularisation"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>popularisation</span></a> de la recherche<br>Pr Dr <a href=""https://mastodon.zaclys.com/tags/teamESR"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>teamESR</span></a><br>pédagogie numérique</p><p>Membre fondatrice des Linguistes atterrées</p><p>***</p><p><a href=""https://mastodon.zaclys.com/tags/gauche"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>gauche</span></a></p><p> ¯\_(ツ)_/¯</p>",https://mastodon.zaclys.com/@MarCandea,https://files.mastodon.social/cache/accounts/avatars/109/273/171/610/076/344/original/aeea8ce969b22985.jpg,https://files.mastodon.social/cache/accounts/avatars/109/273/171/610/076/344/original/aeea8ce969b22985.jpg,https://files.mastodon.social/cache/accounts/headers/109/273/171/610/076/344/original/3874e916ea38f3fe.jpg,https://files.mastodon.social/cache/accounts/headers/109/273/171/610/076/344/original/3874e916ea38f3fe.jpg,2363,358,2415,NA,"list(name = c(""Langues"", ""Page pro ✔️"", ""Comités rédac""), value = c(""FR/RO/EN/PT/IT/DE"", ""<a href=\""http://www.univ-paris3.fr/mme-candea-maria-29447.kjsp\"" rel=\""nofollow noopener\"" translate=\""no\"" target=\""_blank\""><span class=\""invisible\"">http://www.</span><span class=\""ellipsis\"">univ-paris3.fr/mme-candea-mari</span><span class=\""invisible\"">a-29447.kjsp</span></a>"", ""Revue \""GLAD!\"" genre, langage, sexualités, et revue \""Langage et société""))",list()
107560118220270926,awinkler,awinkler@openbiblio.social,Alexander Winkler,FALSE,FALSE,TRUE,FALSE,2020-12-30T00:00:00Z,"<p>Neo-Latin, DH, librarianship, <a href=""https://openbiblio.social/tags/openGLAM"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>openGLAM</span></a>, and digital cultural heritage <span class=""h-card"" translate=""no""><a href=""https://openbiblio.social/@digiSberlin"" class=""u-url mention"" rel=""nofollow noopener"" target=""_blank"">@<span>digiSberlin</span></a></span></p><p><a href=""https://openbiblio.social/tags/tootfinder"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>tootfinder</span></a></p>",https://openbiblio.social/@awinkler,https://files.mastodon.social/cache/accounts/avatars/107/560/118/220/270/926/original/20ec61bfe530ccc0.png,https://files.mastodon.social/cache/accounts/avatars/107/560/118/220/270/926/original/20ec61bfe530ccc0.png,https://files.mastodon.social/cache/accounts/headers/107/560/118/220/270/926/original/87e24139e423b904.png,https://files.mastodon.social/cache/accounts/headers/107/560/118/220/270/926/original/87e24139e423b904.png,891,1701,3905,NA,"list(name = c(""ORCID"", ""Github"", ""Wikidata""), value = c(""<a href=\""https://orcid.org/0000-0002-9145-7238\"" rel=\""nofollow noopener\"" translate=\""no\"" target=\""_blank\""><span class=\""invisible\"">https://</span><span class=\""\"">orcid.org/0000-0002-9145-7238</span><span class=\""invisible\""></span></a>"", ""alexander-winkler"", ""<a href=\""https://www.wikidata.org/wiki/User:Awinkler3\"" rel=\""nofollow noopener\"" translate=\""no\"" target=\""_blank\""><span class=\""invisible\"">https://www.</span><span class=\""ellipsis\"">wikidata.org/wiki/User:Awinkle</span><span class=\""invisible\"">r3</span></a>""
))",list()
110802789727908809,ameimse,ameimse@sciences.re,Ameimse,FALSE,FALSE,TRUE,FALSE,2023-07-30T00:00:00Z,"<p>Enseignante-chercheuse. Égarée dans une université.<br>Entre Droit, Histoire et Littératures de l'imaginaire.<br>Ligne éditoriale : des lectures, de l'écriture, de l'enseignement, un peu de recherche, des paysages, et un chat envahissant.</p><p><a href=""https://social.sciences.re/tags/ESR"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>ESR</span></a> <a href=""https://social.sciences.re/tags/Droit"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>Droit</span></a> <a href=""https://social.sciences.re/tags/AcademicMom"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>AcademicMom</span></a> <a href=""https://social.sciences.re/tags/SFFF"" class=""mention hashtag"" rel=""nofollow noopener"" target=""_blank"">#<span>SFFF</span></a></p><p>PP : Une photo de face de Daria Morgendorffer.<br>Image d'en-tête : Une photo d'un village de la montagne ardéchoise, avec des fleurs roses au premier plan et des éoliennes qui se détachent dans le ciel bleu.</p>",https://social.sciences.re/@ameimse,https://files.mastodon.social/cache/accounts/avatars/110/802/789/727/908/809/original/6cfb20ccb54e003b.jpg,https://files.mastodon.social/cache/accounts/avatars/110/802/789/727/908/809/original/6cfb20ccb54e003b.jpg,https://files.mastodon.social/cache/accounts/headers/110/802/789/727/908/809/original/22d3e6051fa14b06.jpg,https://files.mastodon.social/cache/accounts/headers/110/802/789/727/908/809/original/22d3e6051fa14b06.jpg,462,901,798,NA,"list(name = ""Lectures"", value = ""<a href=\""https://bw.heraut.eu/user/ameimse\"" rel=\""nofollow noopener\"" translate=\""no\"" target=\""_blank\""><span class=\""invisible\"">https://</span><span class=\""\"">bw.heraut.eu/user/ameimse</span><span class=\""invisible\""></span></a>"")",list()
109299637149935853,LMarieOrleach,LMarieOrleach@ecoevo.social,Lucas Marie-Orleach,FALSE,FALSE,TRUE,FALSE,2022-11-06T00:00:00Z,"<p>Evolutionary Biologist <br>Lecturer/Maître de conférences <br>Institut de Recherche sur le Biologie de l’Insecte, Université de Tours, France.</p>",https://ecoevo.social/@LMarieOrleach,https://files.mastodon.social/cache/accounts/avatars/109/299/637/149/935/853/original/1e52839b8f1e51db.png,https://files.mastodon.social/cache/accounts/avatars/109/299/637/149/935/853/original/1e52839b8f1e51db.png,https://files.mastodon.social/cache/accounts/headers/109/299/637/149/935/853/original/c0400006ce03e104.jpg,https://files.mastodon.social/cache/accounts/headers/109/299/637/149/935/853/original/c0400006ce03e104.jpg,127,302,112,NA,"list(name = ""Website"", value = ""<a href=\""https://lmarie-orleach.github.io/\"" target=\""_blank\"" rel=\""nofollow noopener\"" translate=\""no\""><span class=\""invisible\"">https://</span><span class=\""\"">lmarie-orleach.github.io/</span><span class=\""invisible\""></span></a>"", verified_at = ""2024-09-02T13:52:55.427+00:00"")",list()
109999792761445556,EASE,EASE@mstdn.science,EASE,FALSE,FALSE,TRUE,FALSE,2023-03-10T00:00:00Z,"<p>The European Association of Science Editors (EASE) is a global association for every form of editing and editorial role. We aim to improve global standards and quality of science editing, promote the value of science editors, and support professional development, research, and collaboration.</p>",https://mstdn.science/@EASE,https://files.mastodon.social/cache/accounts/avatars/109/999/792/761/445/556/original/e4dff79ebe22dea2.jpg,https://files.mastodon.social/cache/accounts/avatars/109/999/792/761/445/556/original/e4dff79ebe22dea2.jpg,https://files.mastodon.social/cache/accounts/headers/109/999/792/761/445/556/original/4dbb8d239d0d7dec.png,https://files.mastodon.social/cache/accounts/headers/109/999/792/761/445/556/original/4dbb8d239d0d7dec.png,211,607,343,NA,"list(name = c(""Website"", ""Facebook"", ""LinkedIn"", ""Bluesky""), value = c(""<a href=\""https://ease.org.uk\"" rel=\""nofollow noopener\"" translate=\""no\"" target=\""_blank\""><span class=\""invisible\"">https://</span><span class=\""\"">ease.org.uk</span><span class=\""invisible\""></span></a>"", ""<a href=\""https://www.facebook.com/EASEeditors/\"" rel=\""nofollow noopener\"" translate=\""no\"" target=\""_blank\""><span class=\""invisible\"">https://www.</span><span class=\""\"">facebook.com/EASEeditors/</span><span class=\""invisible\""></span></a>"", 
""<a href=\""https://linkedin.com/company/easeeditors\"" rel=\""nofollow noopener\"" translate=\""no\"" target=\""_blank\""><span class=\""invisible\"">https://</span><span class=\""ellipsis\"">linkedin.com/company/easeedito</span><span class=\""invisible\"">rs</span></a>"", ""<a href=\""https://bsky.app/profile/easeeditors.bsky.social\"" rel=\""nofollow noopener\"" translate=\""no\"" target=\""_blank\""><span class=\""invisible\"">https://</span><span class=\""ellipsis\"">bsky.app/profile/easeeditors.b</span><span class=\""invisible\"">sky.social</span></a>""
))",list()
